GOX,LSDC,NC,NSD,FG,W,H,Lg,LSP,nPerDecade,VgMin,VgMax,Vdd,Rfb,WK,Vth,gmax,ioff,isat,sslop,Vt,rout
0.001,0.01,1.00E+17,3.00E+19,0.008,0.02,0.006,0.02,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000171602670258501,4.12E-14,5.57E-05,0.0602983111633713,0.211311101991438,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.02,0.006,0.022,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000181931041275492,4.43E-14,7.36E-05,0.0601568230970758,0.20489552733182,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.02,0.006,0.022,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000166010384800412,3.30E-14,5.41E-05,0.0600268773669032,0.211157799889206,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.02,0.006,0.024,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000179705161308494,3.42E-14,7.01E-05,0.0599348524518774,0.207251853974205,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.02,0.006,0.024,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000164185209446947,2.93E-14,5.42E-05,0.0598818498497687,0.210847614348981,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.02,0.006,0.026,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000176493880439453,2.98E-14,6.95E-05,0.0598101264725352,0.207617756548844,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.02,0.006,0.026,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000164296376385707,2.70E-14,5.56E-05,0.0598058395551702,0.210264418832418,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.02,0.006,0.028,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000173701548991872,2.77E-14,6.96E-05,0.0597830086021631,0.207161647929104,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.02,0.006,0.028,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000155276797399292,2.46E-14,5.14E-05,0.0597711212908485,0.210147685416666,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.02,0.006,0.03,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000172330779072722,2.63E-14,7.00E-05,0.0596983564127541,0.206595026103626,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.02,0.006,0.03,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000156094019674387,2.33E-14,5.25E-05,0.0596718552974887,0.209495663424413,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.02,0.007,0.032,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000200941843748341,4.06E-14,7.34E-05,0.0597396732052558,0.196312091721345,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.02,0.007,0.032,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000182420140773428,3.72E-14,6.12E-05,0.0596820387266284,0.199498447849818,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.02,0.007,0.012,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000252053720552459,7.70E-13,9.06E-05,0.064031333621932,0.19444410179705,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.02,0.007,0.012,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000210015953659616,9.55E-13,6.78E-05,0.0641415220885845,0.178326520990075,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.02,0.007,0.014,0.01,1,-0.2,0.8,0.1,0,4.8,,0.00022794644145591,4.90E-13,7.83E-05,0.0632947165510103,0.186367176959513,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.02,0.007,0.014,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000209960056671325,3.57E-13,6.67E-05,0.0620928729699788,0.19068566514878,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.02,0.007,0.016,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000229203218859547,2.73E-13,8.29E-05,0.0624058451568464,0.18891898520542,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.02,0.007,0.016,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000207045752352217,2.22E-13,6.56E-05,0.0617328097989896,0.193950509219078,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.02,0.007,0.018,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000227223012422083,1.67E-13,8.09E-05,0.0617285050715414,0.190314084005496,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.02,0.007,0.018,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000207051590518132,1.22E-13,6.80E-05,0.0611313913201421,0.198186245039861,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.02,0.007,0.02,0.01,1,-0.2,0.8,0.1,0,4.8,,0.00022796585026451,1.03E-13,8.62E-05,0.0607053037548838,0.194133903101986,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.02,0.007,0.02,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000205516859309504,9.01E-14,6.60E-05,0.0607373993304335,0.200271097866919,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.02,0.007,0.022,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000225643924255841,8.37E-14,8.66E-05,0.0603689888663363,0.193822880697584,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.02,0.007,0.022,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000200077584284243,6.66E-14,6.46E-05,0.0605693221422583,0.200757267704052,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.02,0.007,0.024,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000218041414413068,6.35E-14,8.13E-05,0.0602977144453281,0.196686793644836,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.02,0.007,0.024,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000197633847545534,5.41E-14,6.45E-05,0.0600998526416016,0.200664587100119,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.02,0.007,0.026,0.01,1,-0.2,0.8,0.1,0,4.8,,0.00021313041128967,5.18E-14,8.03E-05,0.0600144739386741,0.197671508298064,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.02,0.007,0.026,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000196950311533183,4.87E-14,6.57E-05,0.0600066882961358,0.200252918244377,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.02,0.007,0.028,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000209285311117029,4.70E-14,7.97E-05,0.0598764337355324,0.197104756693522,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.02,0.007,0.028,0.02,1,-0.2,0.8,0.1,0,4.8,,,,,,,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.02,0.007,0.03,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000207604739136351,4.41E-14,8.00E-05,0.0598645407859448,0.196361495814658,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.02,0.007,0.03,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000188336507115648,4.01E-14,6.22E-05,0.0598754493375951,0.199727659516258,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.008,0.032,0.01,1,-0.2,0.8,0.1,0,4.8,,,,,,,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.008,0.032,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000203989276900792,6.67E-14,7.87E-05,0.059928169749793,0.187140029798734,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.008,0.012,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000289110799946038,4.26E-12,0.000116465682212556,0.0660795307786841,0.167554506314373,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.008,0.012,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000237948113594515,4.48E-12,8.96E-05,0.0673256359467776,0.156259470729601,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.008,0.014,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000266417814945416,1.79E-12,0.000107448626465585,0.0656615995227777,0.171162804135291,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.008,0.014,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000236902303143472,1.19E-12,8.69E-05,0.0636904728631952,0.175020571514763,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.008,0.016,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000263136528074512,8.77E-13,0.000106360031690292,0.0640631452640071,0.17645868774701,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.008,0.016,0.02,1,-0.2,0.8,0.1,0,4.8,,0.00023464953920901,6.93E-13,8.63E-05,0.0626600948167606,0.17831270318312,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.008,0.018,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000261464837702391,4.79E-13,0.000105996306164482,0.0629659027568335,0.178575621278749,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.008,0.018,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000233987185852034,3.50E-13,8.75E-05,0.0619634621462469,0.182499008065954,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.008,0.02,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000258917966763959,2.31E-13,0.000107347375879503,0.0614356206594954,0.182332607149946,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.008,0.02,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000231866132721403,2.30E-13,8.65E-05,0.0618245930546969,0.185073034774704,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.008,0.022,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000256447861492106,1.74E-13,0.000107013655116783,0.0608522867767433,0.18300814781571,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.008,0.022,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000225633084822784,1.47E-13,8.49E-05,0.0610352749418791,0.187669664187416,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.008,0.024,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000243390088836265,1.28E-13,0.000100099280954129,0.0606647981525471,0.185243400492142,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.008,0.024,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000221749451676536,1.13E-13,8.38E-05,0.0607926588933668,0.188038858533049,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.008,0.026,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000237558919099064,9.88E-14,9.84E-05,0.0604594078657632,0.186367631504316,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.008,0.026,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000220982194179986,9.39E-14,8.50E-05,0.0603240160760985,0.187533647369315,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.008,0.028,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000232842209485306,8.54E-14,9.72E-05,0.060151563518877,0.186197549605901,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.008,0.028,0.02,1,-0.2,0.8,0.1,0,4.8,,,,,,,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.008,0.03,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000230594585376448,7.78E-14,9.69E-05,0.0600013284043149,0.185661301172544,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.008,0.03,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000210576935766602,7.32E-14,8.02E-05,0.0600150994259966,0.187400257023422,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.004,0.032,0.01,1,-0.2,0.8,0.1,0,4.8,,0.00018497394639899,1.01E-14,5.68E-05,0.0596142298313413,0.231909211768529,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.004,0.032,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000167508040191703,1.03E-14,4.96E-05,0.0596103780897063,0.231882286425937,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.004,0.012,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000218391434568206,3.27E-14,6.90E-05,0.060839677882311,0.240143382493323,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.004,0.012,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000187434404032524,3.09E-14,5.20E-05,0.0605791572776021,0.240416542640833,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.004,0.014,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000211521239123764,2.01E-14,6.21E-05,0.0600152983138835,0.24157641581297,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.004,0.014,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000189894860969458,2.01E-14,5.36E-05,0.060169313131623,0.242282498397606,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.004,0.016,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000211740559953978,1.72E-14,6.37E-05,0.0600197390095549,0.240034450572924,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.004,0.016,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000189273970756367,1.69E-14,5.39E-05,0.05998277724727,0.240438511089569,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.004,0.018,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000212774399002013,1.54E-14,6.32E-05,0.0598987134298104,0.238633643114533,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.004,0.018,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000186941676646871,1.47E-14,5.47E-05,0.0598228296465811,0.23930081455394,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.004,0.02,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000206375856025357,1.33E-14,6.77E-05,0.0597385396617398,0.237795234895888,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.004,0.02,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000184400266972748,1.33E-14,5.13E-05,0.0597683925676334,0.23778891725202,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.004,0.022,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000207050856988548,1.28E-14,6.92E-05,0.059692621831023,0.236445393989157,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.004,0.022,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000177614667032667,1.22E-14,4.47E-05,0.0596947057083731,0.236750485251863,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.004,0.024,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000202124365260557,1.18E-14,6.87E-05,0.0596716129835916,0.235326627070089,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.004,0.024,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000176393211785607,1.16E-14,4.58E-05,0.0596505665832271,0.235752767583146,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.004,0.026,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000199419043650381,1.11E-14,6.94E-05,0.0596288123193125,0.234542297011534,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.004,0.026,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000177841706011986,1.16E-14,5.20E-05,0.0596236444571224,0.234434593795856,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.004,0.028,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000197899775570983,1.08E-14,7.05E-05,0.0596168731075946,0.233613643067777,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.004,0.028,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000170158200900669,1.08E-14,4.87E-05,0.0596256691998314,0.233716798177382,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.004,0.03,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000197907905399581,1.09E-14,7.21E-05,0.0596020967956828,0.232561031620473,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.004,0.03,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000172757451606426,1.06E-14,4.90E-05,0.0596133645716169,0.232614517238329,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.005,0.032,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000204506339751797,1.67E-14,6.67E-05,0.0596570081475731,0.220694510602601,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.005,0.032,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000184745877650411,1.50E-14,5.66E-05,0.0596381392770222,0.225031839970778,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.005,0.012,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000259720281516139,5.83E-14,8.00E-05,0.0613643147307397,0.231796447966781,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.005,0.012,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000206674894588502,9.74E-14,5.98E-05,0.0614602947154536,0.221403745231012,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.005,0.014,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000224691360006844,6.28E-14,7.12E-05,0.0613496503149777,0.222295441284634,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.005,0.014,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000207373359468998,5.12E-14,6.08E-05,0.0609024790723112,0.227303909871127,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.005,0.016,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000225063400490253,4.40E-14,7.29E-05,0.0603274181929502,0.221470350147098,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.005,0.016,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000206507901183449,3.68E-14,6.12E-05,0.0603709399721897,0.227390404172692,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.005,0.018,0.01,1,-0.2,0.8,0.1,0,4.8,,,,,,,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.005,0.018,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000206549280350794,2.79E-14,6.19E-05,0.0601029038127249,0.227771370682457,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.005,0.02,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000222354676520844,2.92E-14,7.80E-05,0.0600624093099778,0.221608119901554,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.005,0.02,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000202336014368898,2.38E-14,5.82E-05,0.0600358312843452,0.227234091147475,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.005,0.022,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000221706857200821,2.61E-14,7.92E-05,0.0598035470776011,0.219697652874235,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.005,0.022,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000196479512097234,2.05E-14,5.54E-05,0.0598154107088246,0.226943982620044,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.005,0.024,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000220931249180357,2.13E-14,7.72E-05,0.0597373526550416,0.223287053112518,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.005,0.024,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000195941318795189,1.87E-14,5.55E-05,0.0597662445348381,0.2265674478036,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.005,0.026,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000220103222980099,1.93E-14,7.74E-05,0.0597379201257451,0.223196270986763,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.005,0.026,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000196533362690381,1.76E-14,5.89E-05,0.0597293154188559,0.225999213892121,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.005,0.028,0.01,1,-0.2,0.8,0.1,0,4.8,,0.00021893344639981,1.82E-14,7.81E-05,0.0596752216360706,0.22217795457849,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.005,0.028,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000186385489290568,1.64E-14,5.61E-05,0.0596561044034286,0.225804759670397,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.005,0.03,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000218929163534515,1.75E-14,7.92E-05,0.0596424454226606,0.221150521962887,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.005,0.03,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000189455657620407,1.57E-14,5.70E-05,0.0596454497830065,0.225301150480935,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.006,0.032,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000192452535058729,3.09E-14,7.17E-05,0.059667783595289,0.204782636974568,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.006,0.032,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000177485342023374,2.75E-14,6.08E-05,0.0596587799192922,0.207395020058878,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.006,0.012,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000249477565117378,1.97E-13,9.08E-05,0.0623481423134368,0.21162791004794,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.006,0.012,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000206096132331198,3.49E-13,6.78E-05,0.062782778529435,0.198310855134684,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.006,0.014,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000223511293085385,2.18E-13,8.15E-05,0.062238601906329,0.201516216714155,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.006,0.014,0.02,1,-0.2,0.8,0.1,0,4.8,,0.00020580779407954,1.58E-13,6.73E-05,0.0615383566941919,0.20603614857216,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.006,0.016,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000221223644759676,1.33E-13,8.18E-05,0.0616238916034614,0.202215898930195,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.006,0.016,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000203780800069616,1.03E-13,6.74E-05,0.0610586700364009,0.207137889582685,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.006,0.018,0.01,1,-0.2,0.8,0.1,0,4.8,,,,,,,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.006,0.018,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000201951201163428,6.63E-14,6.60E-05,0.0604370013776114,0.208900650603408,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.006,0.02,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000217675967485113,6.63E-14,8.62E-05,0.0602399334638165,0.203829809515505,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.006,0.02,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000200365876960921,5.35E-14,6.53E-05,0.0603686437382163,0.209120579780154,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.006,0.022,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000215796564583768,5.66E-14,8.70E-05,0.0602032785083898,0.203248923545459,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.006,0.022,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000192678608457147,4.22E-14,6.24E-05,0.0601141645188088,0.209088431150125,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.006,0.024,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000211383922466966,4.34E-14,8.26E-05,0.0600028572045462,0.205402469988974,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.006,0.024,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000191206698487344,3.69E-14,6.29E-05,0.059905327038073,0.208800058189385,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.006,0.026,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000207780679280423,3.75E-14,8.19E-05,0.0598286133226569,0.205820644077669,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.006,0.026,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000191462626686849,3.38E-14,6.50E-05,0.0598312699555431,0.208300874057084,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.006,0.028,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000204453326800509,3.47E-14,8.17E-05,0.0598033343077198,0.205389510041816,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.006,0.028,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000181708118791255,3.07E-14,6.07E-05,0.0598024702005536,0.208209238311017,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.006,0.03,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000202849667562635,3.27E-14,8.21E-05,0.0597165120016855,0.204872607437324,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.006,0.03,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000183394301932069,2.90E-14,6.22E-05,0.0596876890565136,0.20762049782547,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.007,0.032,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000239148771424646,5.15E-14,8.77E-05,0.0597573624388282,0.192881619613932,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.007,0.032,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000214445637098113,4.72E-14,7.25E-05,0.0597111370724857,0.195814970100585,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.007,0.012,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000304443045686526,1.23E-12,0.000108842614503019,0.0643450391740939,0.18848445359651,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.007,0.012,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000246893143732526,1.49E-12,8.01E-05,0.064763149934108,0.1735624798758,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.007,0.014,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000271125210897678,7.31E-13,9.37E-05,0.0637157140742643,0.182277576888783,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.007,0.014,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000247707760734716,5.21E-13,7.88E-05,0.0623883228765151,0.186071682994867,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.007,0.016,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000269722273881581,3.96E-13,9.47E-05,0.0626832761076868,0.185004532112895,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.007,0.016,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000245151297038924,3.22E-13,7.85E-05,0.0618970432555833,0.189396905914588,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.007,0.018,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000271533860106037,2.35E-13,9.60E-05,0.0619127474454018,0.186632430775272,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.007,0.018,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000245489002562328,1.72E-13,7.96E-05,0.0613693927783692,0.19348730395877,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.007,0.02,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000272460545037626,1.39E-13,0.000102625637152266,0.0608126391565455,0.190325609270628,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.007,0.02,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000241046539077712,1.23E-13,7.76E-05,0.0609338358294049,0.19608110967052,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.024,0.007,0.022,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000269624322701129,1.11E-13,0.000102899523914387,0.0604329674542732,0.190277443938884,
